id,mz,diff,reference,formula,formula_isotopefree,formula_ion,homseries,totalc,H.C,O.C,C,H,O,N,S,P,Heteroatoms,MDL_2.5,ResPow,SE,present_in,AI,AI.mod,DBE,Aromatic,Aromatic.O_rich,Aromatic.O_poor,Highly.unsaturated,Highly.unsaturated.O_rich,Highly.unsaturated.O_poor,Unsaturated,Unsaturated.O_rich,Unsaturated.O_poor,Unsaturated.with.N,Saturated,Saturated.O_rich,Saturated.O_poor,Molecular.class,mean_signal_to_MDL,isoratioC13.1,isoratioC13.2,isoratio_O18,isoratioS34,isoratioN15,isorat_sdC13.1,isorat_sdC13.2,isorat_sd_O18,isorat_sd_S34,isorat_sd_N15,homnetworkmember,mean_of_ratio_deviance,diff_filter
-1,379.2490085,0.0310028,380.2562731,C_22 H_36 O_5,C22H36O5,C_22 H_35 O_5,54,22,1.636,0.227,22,36,5,0,0,0,0,1311653.947,433424.5306,0.094400299,98,0,0.13,5,0,0,0,0,0,0,1,0,1,0,0,0,0,Unsaturated,6.52,20.01,NA,NA,NA,NA,363.9908744,NA,NA,NA,NA,2,20.01,FALSE
0,379.2853979,0.0417573,380.2926585,C_23 H_40 O_4,C23H40O4,C_23 H_39 O_4,33,23,1.739,0.174,23,40,4,0,0,0,0,1311653.947,470800.9048,0.141771884,21,0,0.1,4,0,0,0,0,0,0,1,0,1,0,0,0,0,Unsaturated,1.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,Inf,FALSE
0,380.0259338,0.001118,381.0332098,C_15 H_11 O_11 N_1,C15H11NO11,C_15 H_10 O_11 N_1,25,15,0.733,0.733,15,11,11,1,0,0,1,1312567.679,442486.3881,0.170269519,67,0,0.53,11,1,1,0,0,0,0,0,0,0,0,0,0,0,Aromatic,2.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1152,Inf,FALSE
0,380.041148,0.1088786,381.048466,C_19 H_11 O_8 N_1,C19H11NO8,C_19 H_10 O_8 N_1,3,19,0.579,0.421,19,11,8,1,0,0,1,1312567.679,453358.4545,0.295993048,22,0.6,0.71,15,1,0,1,0,0,0,0,0,0,0,0,0,0,Condensed aromatic,1.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1209,Inf,FALSE
0,380.0623256,0.0178419,381.0695952,C_16 H_15 O_10 N_1,C16H15NO10,C_16 H_14 O_10 N_1,22,16,0.938,0.625,16,15,10,1,0,0,1,1312567.679,421128.9625,0.063434667,80,0,0.4,10,0,0,0,1,1,0,0,0,0,0,0,0,0,Highly unsaturated,4.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1139,Inf,FALSE
0,380.0834395,0.0224041,381.0907244,C_13 H_19 O_12 N_1,C13H19NO12,C_13 H_18 O_12 N_1,14,13,1.462,0.923,13,19,12,1,0,0,1,1312567.679,420388.5,0.284886322,36,0,0,5,0,0,0,1,1,0,0,0,0,0,0,0,0,Highly unsaturated,1.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1146,Inf,FALSE
0,380.0987122,0.0212093,381.1059806,C_17 H_19 O_9 N_1,C17H19NO9,C_17 H_18 O_9 N_1,26,17,1.118,0.529,17,19,9,1,0,0,1,1312567.679,421913.4091,0.074810403,88,0,0.3,9,0,0,0,1,1,0,0,0,0,0,0,0,0,Highly unsaturated,5.37,NA,NA,NA,NA,70374.85,NA,NA,NA,NA,43780.44578,1128,70374.85,FALSE
0,380.1198286,0.0125496,381.1271098,C_14 H_23 O_11 N_1,C14H23NO11,C_14 H_22 O_11 N_1,12,14,1.643,0.786,14,23,11,1,0,0,1,1312567.679,441177.3871,0.202931083,62,0,0,4,0,0,0,0,0,0,1,1,0,1,0,0,0,Unsaturated,1.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1132,Inf,FALSE
0,380.135107,0.045891,381.142366,C_18 H_23 O_8 N_1,C18H23NO8,C_18 H_22 O_8 N_1,23,18,1.278,0.444,18,23,8,1,0,0,1,1312567.679,423950.2553,0.10332673,94,0,0.23,8,0,0,0,1,0,1,0,0,0,0,0,0,0,Highly unsaturated,3.97,NA,NA,NA,NA,134233.95,NA,NA,NA,NA,84837.28218,1119,134233.95,FALSE
0,380.1384484,0.0343281,381.145738,C_15 H_27 O_8 N_1 S_1,C15H27NO8S,C_15 H_26 O_8 N_1 S_1,13,15,1.8,0.533,15,27,8,1,1,0,2,1312567.679,414904.2174,0.514189949,23,0,0,3,0,0,0,0,0,0,1,1,0,1,0,0,0,Unsaturated,2.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1302,Inf,FALSE
0,380.1562283,0.0249053,381.1634952,C_15 H_27 O_10 N_1,C15H27NO10,C_15 H_26 O_10 N_1,11,15,1.8,0.667,15,27,10,1,0,0,1,1312567.679,442606.4706,0.208633248,51,0,0,3,0,0,0,0,0,0,1,1,0,1,0,0,0,Unsaturated,1.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1122,Inf,FALSE
0,380.1714773,0.0062123,381.1787513,C_19 H_27 O_7 N_1,C19H27NO7,C_19 H_26 O_7 N_1,23,19,1.421,0.368,19,27,7,1,0,0,1,1312567.679,436031.5773,0.131296821,97,0,0.17,7,0,0,0,1,0,1,0,0,0,0,0,0,0,Highly unsaturated,3.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1089,Inf,FALSE
0,380.1748418,0.0134949,381.1821233,C_16 H_31 O_7 N_1 S_1,C16H31NO7S,C_16 H_30 O_7 N_1 S_1,6,16,1.938,0.438,16,31,7,1,1,0,2,1312567.679,419104.5517,0.247784244,29,0,0,2,0,0,0,0,0,0,1,0,1,1,0,0,0,Unsaturated,11.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1371,Inf,FALSE
0,380.1926734,0.181797,381.1998806,C_16 H_31 O_9 N_1,C16H31NO9,C_16 H_30 O_9 N_1,1,16,1.938,0.562,16,31,9,1,0,0,1,1312567.679,470022.3846,0.421597293,13,0,0,2,0,0,0,0,0,0,1,1,0,1,0,0,0,Unsaturated,1.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1199,Inf,FALSE
0,380.2078467,0.0355232,381.2151367,C_20 H_31 O_6 N_1,C20H31NO6,C_20 H_30 O_6 N_1,23,20,1.55,0.3,20,31,6,1,0,0,1,1312567.679,452408.4615,0.167523114,65,0,0.12,6,0,0,0,0,0,0,1,0,1,1,0,0,0,Unsaturated,2.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1077,Inf,FALSE
0,380.2112187,0.0356541,381.2185087,C_17 H_35 O_6 N_1 S_1,C17H35NO6S,C_17 H_34 O_6 N_1 S_1,6,17,2.059,0.353,17,35,6,1,1,0,2,1312567.679,461254.9153,0.160092402,59,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,None,2.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1353,Inf,FALSE
0,380.9558061,0.0006833,381.9630828,C_14 H_6 O_11 S_1,C14H6O11S,C_14 H_5 O_11 S_1,1,14,0.429,0.786,14,6,11,0,1,0,1,1313484.273,440372.7143,0.190883116,14,0,0.73,12,1,1,0,0,0,0,0,0,0,0,0,0,0,Condensed aromatic,1.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,600,Inf,FALSE
0,380.9888817,0.1622634,381.9960962,C_18 H_6 O_10,C18H6O10,C_18 H_5 O_10,27,18,0.333,0.556,18,6,10,0,0,0,0,1313484.273,454188.9677,0.231485327,31,0.75,0.85,16,1,1,0,0,0,0,0,0,0,0,0,0,0,Condensed aromatic,2.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,188,Inf,FALSE
-1,380.9922101,0.0479922,381.9994682,C_15 H_10 O_10 S_1,C15H10O10S,C_15 H_9 O_10 S_1,9,15,0.667,0.667,15,10,10,0,1,0,1,1313484.273,421202.75,0.120573094,76,0,0.56,11,1,1,0,0,0,0,0,0,0,0,0,0,0,Aromatic,8.88,1.16,NA,NA,NA,NA,274.1529353,NA,NA,NA,NA,604,1.16,FALSE
-1,381.0099719,0.059835,382.0172254,C_15 H_10 O_12,C15H10O12,C_15 H_9 O_12,69,15,0.667,0.8,15,10,12,0,0,0,0,1313484.273,407744.2078,0.061216817,77,0,0.56,11,1,1,0,0,0,0,0,0,0,0,0,0,0,Aromatic,10.21,-15.35,NA,NA,NA,NA,254.0366924,NA,NA,NA,NA,114,15.35,FALSE
0,381.0252183,0.0344997,382.0324816,C_19 H_10 O_9,C19H10O9,C_19 H_9 O_9,21,19,0.526,0.474,19,10,9,0,0,0,0,1313484.273,426330.4368,0.087879454,87,0.6,0.72,15,1,0,1,0,0,0,0,0,0,0,0,0,0,Condensed aromatic,4.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,171,Inf,FALSE
-2,381.0463462,0.0310323,382.0536108,C_16 H_14 O_11,C16H14O11,C_16 H_13 O_11,74,16,0.875,0.688,16,14,11,0,0,0,0,1313484.273,407779.8667,0.061706976,90,0,0.43,10,0,0,0,1,1,0,0,0,0,0,0,0,0,Highly unsaturated,39.7,-105.23,NA,-70.39,NA,NA,83.26736714,NA,259.8987053,NA,NA,96,87.81,FALSE
0,381.0576267,0.1542068,382.0648442,C_15 H_14 O_10 N_2,C15H14N2O10,C_15 H_13 O_10 N_2,9,15,0.933,0.667,15,14,10,2,0,0,2,1313484.273,464049.2083,0.260708005,24,0,0.38,10,0,0,0,1,1,0,0,0,0,0,0,0,0,Highly unsaturated,1.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1554,Inf,FALSE
-1,381.0615909,0.001081,382.068867,C_20 H_14 O_8,C20H14O8,C_20 H_13 O_8,21,20,0.7,0.4,20,14,8,0,0,0,0,1313484.273,438849.5281,0.114686172,89,0.5,0.62,14,1,0,1,0,0,0,0,0,0,0,0,0,0,Aromatic,4.02,157.79,NA,NA,NA,NA,642.7954537,NA,NA,NA,NA,156,157.79,FALSE
0,381.0788623,0.432515,382.0859734,C_12 H_18 O_12 N_2,C12H18N2O12,C_12 H_17 O_12 N_2,2,12,1.5,1,12,18,12,2,0,0,2,1313484.273,437531.7759,0.298043384,58,4.5,0,5,0,0,0,0,0,0,1,1,0,1,0,0,0,Unsaturated,2.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1517,Inf,FALSE
-3,381.0827171,0.006891,382.0899962,C_17 H_18 O_10,C17H18O10,C_17 H_17 O_10,68,17,1.059,0.588,17,18,10,0,0,0,0,1313484.273,415706.3689,0.039155766,103,0,0.33,9,0,0,0,1,1,0,0,0,0,0,0,0,0,Highly unsaturated,44.17,-105.73,107.78,117,NA,NA,137.4239512,304.0127164,253.0166573,NA,NA,81,110.17,FALSE
0,381.0861708,0.2068368,382.0933682,C_14 H_22 O_10 S_1,C14H22O10S,C_14 H_21 O_10 S_1,24,14,1.571,0.714,14,22,10,0,1,0,1,1313484.273,384375.8,0.313567901,75,0,0,4,0,0,0,0,0,0,1,1,0,0,0,0,0,Unsaturated,2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,582,Inf,FALSE
0,381.0939471,0.0158754,382.1012296,C_16 H_18 O_9 N_2,C16H18N2O9,C_16 H_17 O_9 N_2,8,16,1.125,0.562,16,18,9,2,0,0,2,1313484.273,420114.4054,0.122679353,74,0,0.26,9,0,0,0,1,1,0,0,0,0,0,0,0,0,Highly unsaturated,3.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1541,Inf,FALSE
0,381.0957587,0.394938,382.1028842,C_14 H_23 O_10 P_1,C14H23O10P,C_14 H_22 O_10 P_1,9,14,1.643,0.714,14,23,10,0,0,1,1,1313484.273,446598.9744,0.23348615,39,0,0,4,0,0,0,0,0,0,1,1,0,0,0,0,0,Unsaturated,1.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,890,Inf,FALSE
0,381.0979865,0.0277594,382.1052523,C_21 H_18 O_7,C21H18O7,C_21 H_17 O_7,20,21,0.857,0.333,21,18,7,0,0,0,0,1313484.273,463532.411,0.172953944,73,0.43,0.54,13,1,0,1,0,0,0,0,0,0,0,0,0,0,Aromatic,2.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,140,Inf,FALSE
-1,381.101419,0.186023,382.1086243,C_18 H_22 O_7 S_1,C18H22O7S,C_18 H_21 O_7 S_1,9,18,1.222,0.389,18,22,7,0,1,0,1,1313484.273,435496,0.48323762,76,0,0.26,8,0,0,0,1,0,1,0,0,0,0,0,0,0,Highly unsaturated,2.7,252.77,NA,NA,NA,NA,1089.406604,NA,NA,NA,NA,687,252.77,FALSE
0,381.1038526,0.0094894,382.1111254,C_14 H_22 O_12,C14H22O12,C_14 H_21 O_12,14,14,1.571,0.857,14,22,12,0,0,0,0,1313484.273,434473.931,0.236059137,29,0,0,4,0,0,0,0,0,0,1,1,0,0,0,0,0,Unsaturated,1.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,136,Inf,FALSE
0,381.1152454,0.4267322,382.1223588,C_13 H_22 O_11 N_2,C13H22N2O11,C_13 H_21 O_11 N_2,3,13,1.692,0.846,13,22,11,2,0,0,2,1313484.273,426275.8222,0.31549092,45,0,0,4,0,0,0,0,0,0,1,1,0,1,0,0,0,Unsaturated,1.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1535,Inf,FALSE
-2,381.1191017,0.0090153,382.1263816,C_18 H_22 O_9,C18H22O9,C_18 H_21 O_9,72,18,1.222,0.5,18,22,9,0,0,0,0,1313484.273,412208.2981,0.031426683,104,0,0.26,8,0,0,0,1,0,1,0,0,0,0,0,0,0,Highly unsaturated,38.11,-91.05,NA,79.24,NA,NA,102.6771431,NA,245.8084375,NA,NA,61,85.14,FALSE
-1,381.1224952,0.0472562,382.1297536,C_15 H_26 O_9 S_1,C15H26O9S,C_15 H_25 O_9 S_1,23,15,1.733,0.6,15,26,9,0,1,0,1,1313484.273,406465.4565,0.226492013,92,0,0,3,0,0,0,0,0,0,1,1,0,0,0,0,0,Unsaturated,5.15,377.4,NA,NA,NA,NA,336.1156538,NA,NA,NA,NA,557,377.4,FALSE
0,381.1303421,0.0093998,382.137615,C_17 H_22 O_8 N_2,C17H22N2O8,C_17 H_21 O_8 N_2,10,17,1.294,0.471,17,22,8,2,0,0,2,1313484.273,430536.3944,0.172675995,71,0,0.18,8,0,0,0,1,0,1,0,0,0,0,0,0,0,Highly unsaturated,2.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1500,Inf,FALSE
0,381.1321119,0.3106772,382.1392696,C_15 H_27 O_9 P_1,C15H27O9P,C_15 H_26 O_9 P_1,10,15,1.8,0.6,15,27,9,0,0,1,1,1313484.273,432309.8571,0.207972655,63,0,0,3,0,0,0,0,0,0,1,1,0,0,0,0,0,Unsaturated,2.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,856,Inf,FALSE
0,381.1343716,0.0270345,382.1416377,C_22 H_22 O_6,C22H22O6,C_22 H_21 O_6,20,22,1,0.273,22,22,6,0,0,0,0,1313484.273,460356.3333,0.172429695,48,0.38,0.47,12,0,0,0,1,0,1,0,0,0,0,0,0,0,Highly unsaturated,3.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,126,Inf,FALSE
-1,381.1377466,0.0347905,382.1450097,C_19 H_26 O_6 S_1,C19H26O6S,C_19 H_25 O_6 S_1,16,19,1.368,0.316,19,26,6,0,1,0,1,1313484.273,445788.4167,0.147306387,84,0,0.2,7,0,0,0,1,0,1,0,0,0,0,0,0,0,Highly unsaturated,3.82,16.43,15848.36,NA,NA,NA,387.5839842,35690.9656,NA,NA,NA,592,7932.4,FALSE
0,381.1402324,0.0051682,382.1475108,C_15 H_26 O_11,C15H26O11,C_15 H_25 O_11,12,15,1.733,0.733,15,26,11,0,0,0,0,1313484.273,434671.0625,0.25506972,32,0,0,3,0,0,0,0,0,0,1,1,0,0,0,0,0,Unsaturated,2.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,152,Inf,FALSE
0,381.1474399,0.4987718,382.1545257,C_19 H_27 O_6 P_1,C19H27O6P,C_19 H_26 O_6 P_1,3,19,1.421,0.316,19,27,6,0,0,1,1,1313484.273,383941.3333,0.13978813,27,0,0.2,7,0,0,0,1,0,1,0,0,0,0,0,0,0,Highly unsaturated,5.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,943,Inf,FALSE
-3,381.155503,0.0327426,382.162767,C_19 H_26 O_8,C19H26O8,C_19 H_25 O_8,68,19,1.368,0.421,19,26,8,0,0,0,0,1313484.273,410621.7048,0.042068217,105,0,0.2,7,0,0,0,1,0,1,0,0,0,0,0,0,0,Highly unsaturated,51.64,-50.59,71.98,16.49,NA,NA,75.16458985,283.3474141,678.0125821,NA,NA,47,46.35,FALSE
0,381.1667243,0.0009394,382.1740003,C_18 H_26 O_7 N_2,C18H26N2O7,C_18 H_25 O_7 N_2,10,18,1.444,0.389,18,26,7,2,0,0,2,1313484.273,443703.2,0.297658775,20,0,0.12,7,0,0,0,1,0,1,0,0,0,0,0,0,0,Highly unsaturated,2.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1486,Inf,FALSE
0,381.1685347,0.4085397,382.175655,C_16 H_31 O_8 P_1,C16H31O8P,C_16 H_30 O_8 P_1,9,16,1.938,0.5,16,31,8,0,0,1,1,1313484.273,431119.8095,0.312179665,42,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,Unsaturated,1.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,858,Inf,FALSE
0,381.1741607,0.1099164,382.1813951,C_20 H_30 O_5 S_1,C20H30O5S,C_20 H_29 O_5 S_1,16,20,1.5,0.25,20,30,5,0,1,0,1,1313484.273,434619.5769,0.227846721,52,0,0.15,6,0,0,0,0,0,0,1,0,1,0,0,0,0,Unsaturated,2.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,519,Inf,FALSE
0,381.1766441,0.0638044,382.1838962,C_16 H_30 O_10,C16H30O10,C_16 H_29 O_10,4,16,1.875,0.625,16,30,10,0,0,0,0,1313484.273,439798.9524,0.266294743,21,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,Unsaturated,1.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,138,Inf,FALSE
-1,381.1953137,0.1721312,382.2025243,C_17 H_34 O_7 S_1,C17H34O7S,C_17 H_33 O_7 S_1,12,17,2,0.412,17,34,7,0,1,0,1,1313484.273,404842.6602,0.308771896,103,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,Unsaturated,6.7,71.68,NA,13715.9,NA,NA,200.1500756,NA,12800.56582,NA,NA,652,6893.79,FALSE
-2,381.23165,0.0437841,382.2389097,C_18 H_38 O_6 S_1,C18H38O6S,C_18 H_37 O_6 S_1,30,18,2.111,0.333,18,38,6,0,1,0,1,1313484.273,418881.5408,0.107801988,98,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Saturated,10.94,-11.27,NA,NA,117.65,NA,184.0384747,NA,NA,505.1129622,NA,509,64.46,FALSE
0,382.0204584,0.0110619,383.0277306,C_18 H_9 O_9 N_1,C18H9NO9,C_18 H_8 O_9 N_1,7,18,0.5,0.5,18,9,9,1,0,0,1,1314403.751,457842.6667,0.24343521,33,0.62,0.76,15,1,0,1,0,0,0,0,0,0,0,0,0,0,Condensed aromatic,1.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1200,Inf,FALSE
0,382.0238407,0.0380335,383.0311026,C_15 H_13 O_9 N_1 S_1,C15H13NO9S,C_15 H_12 O_9 N_1 S_1,2,15,0.867,0.6,15,13,9,1,1,0,2,1314403.751,411346.4167,0.319710172,12,0,0.41,10,0,0,0,1,1,0,0,0,0,0,0,0,0,Highly unsaturated,1.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1356,Inf,FALSE
0,382.041585,0.0041822,383.0488598,C_15 H_13 O_11 N_1,C15H13NO11,C_15 H_12 O_11 N_1,21,15,0.867,0.733,15,13,11,1,0,0,1,1314403.751,438033.2571,0.127174107,70,0,0.41,10,0,0,0,1,1,0,0,0,0,0,0,0,0,Highly unsaturated,2.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1153,Inf,FALSE
0,382.0568591,0.0511063,383.064116,C_19 H_13 O_8 N_1,C19H13NO8,C_19 H_12 O_8 N_1,7,19,0.684,0.421,19,13,8,1,0,0,1,1314403.751,458220.1636,0.19776542,55,0.5,0.64,14,1,0,1,0,0,0,0,0,0,0,0,0,0,Aromatic,1.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1186,Inf,FALSE
0,382.0779896,0.0543169,383.0852452,C_16 H_17 O_10 N_1,C16H17NO10,C_16 H_16 O_10 N_1,21,16,1.062,0.625,16,17,10,1,0,0,1,1314403.751,415564.9125,0.07545948,80,0,0.3,9,0,0,0,1,1,0,0,0,0,0,0,0,0,Highly unsaturated,4.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1141,Inf,FALSE
0,382.0932151,0.025492,383.1005013,C_20 H_17 O_7 N_1,C20H17NO7,C_20 H_16 O_7 N_1,7,20,0.85,0.35,20,17,7,1,0,0,1,1314403.751,480118.6667,0.267789866,15,0.42,0.55,13,1,0,1,0,0,0,0,0,0,0,0,0,0,Aromatic,1.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1170,Inf,FALSE
0,382.0965868,0.0264967,383.1038733,C_17 H_21 O_7 N_1 S_1,C17H21NO7S,C_17 H_20 O_7 N_1 S_1,1,17,1.235,0.412,17,21,7,1,1,0,2,1314403.751,413028.8125,0.355327467,16,0,0.22,8,0,0,0,1,0,1,0,0,0,0,0,0,0,Highly unsaturated,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1377,Inf,FALSE
0,382.1143732,0.0497336,383.1216306,C_17 H_21 O_9 N_1,C17H21NO9,C_17 H_20 O_9 N_1,29,17,1.235,0.529,17,21,9,1,0,0,1,1314403.751,420795.3763,0.066317993,93,0,0.22,8,0,0,0,1,1,0,0,0,0,0,0,0,0,Highly unsaturated,5.4,NA,NA,NA,NA,58563.54,NA,NA,NA,NA,45387.69367,1107,58563.54,FALSE
0,382.1177575,0.0819524,383.1250026,C_14 H_25 O_9 N_1 S_1,C14H25NO9S,C_14 H_24 O_9 N_1 S_1,7,14,1.786,0.643,14,25,9,1,1,0,2,1314403.751,397568.1429,0.366178869,14,0,0,3,0,0,0,0,0,0,1,1,0,1,0,0,0,Unsaturated,1.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1303,Inf,FALSE
0,382.1354881,0.0124262,383.1427598,C_14 H_25 O_11 N_1,C14H25NO11,C_14 H_24 O_11 N_1,6,14,1.786,0.786,14,25,11,1,0,0,1,1314403.751,451178.5333,0.341322704,15,0,0,3,0,0,0,0,0,0,1,1,0,1,0,0,0,Unsaturated,1.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1169,Inf,FALSE
0,382.1507497,0.0266026,383.158016,C_18 H_25 O_8 N_1,C18H25NO8,C_18 H_24 O_8 N_1,24,18,1.389,0.444,18,25,8,1,0,0,1,1314403.751,428689.7282,0.094923996,103,0,0.15,7,0,0,0,1,0,1,0,0,0,0,0,0,0,Highly unsaturated,3.97,NA,NA,NA,NA,115263.54,NA,NA,NA,NA,164786.633,1090,115263.54,FALSE
0,382.1871177,0.0186903,383.1944013,C_19 H_29 O_7 N_1,C19H29NO7,C_19 H_28 O_7 N_1,20,19,1.526,0.368,19,29,7,1,0,0,1,1314403.751,449390.4898,0.149500219,98,0,0.1,6,0,0,0,0,0,0,1,0,1,1,0,0,0,Unsaturated,2.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1092,Inf,FALSE
0,382.190519,0.0576152,383.1977733,C_16 H_33 O_7 N_1 S_1,C16H33NO7S,C_16 H_32 O_7 N_1 S_1,2,16,2.062,0.438,16,33,7,1,1,0,2,1314403.751,421979.8305,0.281795315,59,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,None,2.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1373,Inf,FALSE
